parentGroupCode,materialCode,parentGroupName,materialName,Alias,DESCRIPTION,UNITS,GST,BASE_PRICE
MG_CS0075,ML_MGCS75_002,Insulated Metal Panel,"Insulated Panel, Profile A, Core Thickness 40 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_001,Insulated Metal Panel,"Insulated Panel, Profile A, Core Thickness 30 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_005,Insulated Metal Panel,"Insulated Panel, Profile A, Core Thickness 80 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_003,Insulated Metal Panel,"Insulated Panel, Profile A, Core Thickness 50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_008,Insulated Metal Panel,"Insulated Panel, Profile B, Core Thickness 75 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_010,Insulated Metal Panel,"Insulated Panel, Profile C, Core Thickness 30 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_007,Insulated Metal Panel,"Insulated Panel, Profile B, Core Thickness 40 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_012,Insulated Metal Panel,"Insulated Panel, Profile C, Core Thickness 50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_004,Insulated Metal Panel,"Insulated Panel, Profile A, Core Thickness 60 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_006,Insulated Metal Panel,"Insulated Panel, Profile A, Core Thickness 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_011,Insulated Metal Panel,"Insulated Panel, Profile C, Core Thickness 40 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_009,Insulated Metal Panel,"Insulated Panel, Profile B, Core Thickness 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_016,Insulated Metal Panel,"Insulated Panel, Profile D, Core Thickness 50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_017,Insulated Metal Panel,"Insulated Panel, Profile D, Core Thickness 75 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_020,Insulated Metal Panel,"Insulated Panel, Profile E, Core Thickness 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_014,Insulated Metal Panel,"Insulated Panel, Profile C, Core Thickness 80 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_019,Insulated Metal Panel,"Insulated Panel, Profile E, Core Thickness 50 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_013,Insulated Metal Panel,"Insulated Panel, Profile C, Core Thickness 60 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_015,Insulated Metal Panel,"Insulated Panel, Profile C, Core Thickness 100 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0075,ML_MGCS75_018,Insulated Metal Panel,"Insulated Panel, Profile E, Core Thickness 40 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0076,ML_MGCS76_001,Sheet Metal Flashing and Trim,Non Insulated Galvalume sheet of 0.35 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0076,ML_MGCS76_002,Sheet Metal Flashing and Trim,Non Insulated Galvalume sheet of 0.40 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0076,ML_MGCS76_003,Sheet Metal Flashing and Trim,Non Insulated Galvalume sheet of 0.60 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0076,ML_MGCS76_004,Sheet Metal Flashing and Trim,Non Insulated Galvanised sheet of 0.40 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0076,ML_MGCS76_005,Sheet Metal Flashing and Trim,Non Insulated Galvanised sheet of 0.60 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0079,ML_MGCS79_004,Mineral Fibre Faced Panel,Mineral-Fiber-Reinforced Cementitious Panels - 6.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0079,ML_MGCS79_002,Mineral Fibre Faced Panel,Mineral-Fiber-Reinforced Cementitious Panels - 4.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0079,ML_MGCS79_001,Mineral Fibre Faced Panel,Mineral-Fiber-Reinforced Cementitious Panels - 3.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0079,ML_MGCS79_005,Mineral Fibre Faced Panel,Mineral-Fiber-Reinforced Cementitious Panels - 8.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0079,ML_MGCS79_003,Mineral Fibre Faced Panel,Mineral-Fiber-Reinforced Cementitious Panels - 5.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0079,ML_MGCS79_006,Mineral Fibre Faced Panel,Mineral-Fiber-Reinforced Cementitious Panels - 10.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0080,ML_MGCS80_001,Plastic Panel,"Plastic  Panel, Thickness 12 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0080,ML_MGCS80_003,Plastic Panel,"Plastic  Panel, Thickness 24 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0080,ML_MGCS80_002,Plastic Panel,"Plastic Panel, Thickness 18 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0080,ML_MGCS80_004,Plastic Panel,"Plastic  Panel, Thickness 30 mm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_003,Solid Soffit Panels,Wood Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_007,Solid Soffit Panels,Glass Fibre Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_005,Solid Soffit Panels,Engineered Wood Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_001,Solid Soffit Panels,Stainless Steel Soffit Panels,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_002,Solid Soffit Panels,Vinyl Soffit Panels,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_004,Solid Soffit Panels,Fiber Cement Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_006,Solid Soffit Panels,Powder Coated Aluminum Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0081,ML_MGCS81_008,Solid Soffit Panels,Mineral Fibre Soffit Panels,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_003,Vented or Perforated Soffit Panels,Perforated Fiber Cement Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_005,Vented or Perforated Soffit Panels,Perforated Powder Coated Aluminum Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_007,Vented or Perforated Soffit Panels,Perforated Mineral Fibre Soffit Panels,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_004,Vented or Perforated Soffit Panels,Perforated Engineered Wood Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_001,Vented or Perforated Soffit Panels,Perforated Steel Soffit Panels,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_002,Vented or Perforated Soffit Panels,Perforated Vinyl Soffit Panels,Alias,DESCRIPTION,BAGS,18,0
MG_CS0082,ML_MGCS82_006,Vented or Perforated Soffit Panels,Perforated Glass Fibre Soffit Panel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_002,Relief Vent,"Twoway breathing, 11"" dia, 8"" high, aluminium body, 8 breathing holes, 2.8 cfm",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_007,Relief Vent,"Roof turbine vent - 20 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_005,Relief Vent,"Roof turbine vent - 16 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_008,Relief Vent,"Roof turbine vent - 24 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_011,Relief Vent,"Roof turbine vent - 48 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_001,Relief Vent,"Oneway vent, 11"" dia, 8"" high, aluminium body, 2.8 cfm - 8 vent hole",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_003,Relief Vent,"Roof turbine vent - 12 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_010,Relief Vent,"Roof turbine vent - 36 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_004,Relief Vent,"Roof turbine vent - 14 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_009,Relief Vent,"Roof turbine vent - 30 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0084,ML_MGCS84_006,Relief Vent,"Roof turbine vent - 18 "" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_005,Ridge Vent,"220 mm wide, 16 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_007,Ridge Vent,"280 mm wide, 16 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_003,Ridge Vent,"175 mm wide, 16 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_002,Ridge Vent,"90 mm wide, 25 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_006,Ridge Vent,"220 mm wide, 25 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_004,Ridge Vent,"175 mm wide, 25 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_008,Ridge Vent,"280 mm wide, 25 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0085,ML_MGCS85_001,Ridge Vent,"90 mm wide, 16 mm high - HDPE Body",Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_003,Anchor ; Steel bars,20 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_004,Anchor ; Steel bars,22 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_008,Anchor ; Steel bars,36 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_026,Anchor ; Steel bars,18 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_021,Anchor ; Steel bars,25 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_027,Anchor ; Steel bars,20 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_002,Anchor ; Steel bars,18 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_017,Anchor ; Steel bars,16 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_031,Anchor ; Steel bars,32 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_005,Anchor ; Steel bars,25 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_032,Anchor ; Steel bars,36 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_001,Anchor ; Steel bars,16 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_010,Anchor ; Steel bars,18 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_012,Anchor ; Steel bars,22 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_014,Anchor ; Steel bars,28 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_020,Anchor ; Steel bars,22 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_022,Anchor ; Steel bars,28 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_025,Anchor ; Steel bars,16 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_028,Anchor ; Steel bars,22 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_030,Anchor ; Steel bars,28 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_009,Anchor ; Steel bars,16 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_011,Anchor ; Steel bars,20 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_013,Anchor ; Steel bars,25 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_015,Anchor ; Steel bars,32 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_016,Anchor ; Steel bars,36 mm dia bolt of 5m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_019,Anchor ; Steel bars,20 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_024,Anchor ; Steel bars,36 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_006,Anchor ; Steel bars,28 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_007,Anchor ; Steel bars,32 mm dia bolt,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_018,Anchor ; Steel bars,18 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_029,Anchor ; Steel bars,25 mm dia bolt of 15m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0087,ML_MGCS87_023,Anchor ; Steel bars,32 mm dia bolt of 10m length,Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_004,Composite Roof panel,"Composite Roof Panel Profile A, 18 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_001,Composite Roof panel,"Composite Roof Panel Profile A, 8 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_011,Composite Roof panel,"Fibre Cement Roof panel Profile B, 25 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_008,Composite Roof panel,"Fibre Cement Roof panel Profile B, 11 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_005,Composite Roof panel,"Composite Roof Panel Profile A, 25 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_009,Composite Roof panel,"Fibre Cement Roof panel Profile B, 15 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_007,Composite Roof panel,"Fibre Cement Roof panel Profile B, 8 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_012,Composite Roof panel,"Fibre Cement Roof panel Profile B, 30 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_003,Composite Roof panel,"Composite Roof Panel Profile A, 15 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_002,Composite Roof panel,"Composite Roof Panel Profile A, 11 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_006,Composite Roof panel,"Composite Roof Panel Profile A, 30 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0088,ML_MGCS88_010,Composite Roof panel,"Fibre Cement Roof panel Profile B, 18 mm thick",Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_003,Wood  Composite  Panel,Wood Composite wall panel - 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_005,Wood  Composite  Panel,Wood Composite wall panel - 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_009,Wood  Composite  Panel,Wood Composite wall panel - 20 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_010,Wood  Composite  Panel,Wood Composite wall panel - 22 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_002,Wood  Composite  Panel,Wood Composite wall panel - 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_001,Wood  Composite  Panel,Wood Composite wall panel - 3 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_004,Wood  Composite  Panel,Wood Composite wall panel - 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_007,Wood  Composite  Panel,Wood Composite wall panel - 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_008,Wood  Composite  Panel,Wood Composite wall panel - 18 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0090,ML_MGCS90_006,Wood  Composite  Panel,Wood Composite wall panel - 14 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0091,ML_MGCS91_002,Fibre Cement Composite   Panel,Fibre Cement Panel - 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0091,ML_MGCS91_001,Fibre Cement Composite   Panel,Fibre Cement Panel - 9 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0092,ML_MGCS92_003,Aluminium Composite  Panel,Aluminum Composite Panel - 5 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0092,ML_MGCS92_004,Aluminium Composite  Panel,Aluminum Composite Panel - 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0092,ML_MGCS92_001,Aluminium Composite  Panel,Aluminum Composite Panel - 3 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0092,ML_MGCS92_002,Aluminium Composite  Panel,Aluminum Composite Panel - 4 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0093,ML_MGCS94_001,Standing Seam Sheet Metal Roofing - Exposed type,Exposed Fastening Roofing System with overall profile depth of 25 mm in galvalume pre coated sheet -Standing Seam Sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0093,ML_MGCS93_002,Standing Seam Sheet Metal Roofing - Concealed type,Concealed Fastening Roofing System with overall profile depth of 38 mm in galvalume pre coated sheet -Standing Seam Sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0093,ML_MGCS93_001,Standing Seam Sheet Metal Roofing - Concealed type,Concealed Fastening Roofing System with overall profile depth of 25 mm in galvalume pre coated sheet -Standing Seam Sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0093,ML_MGCS94_002,Standing Seam Sheet Metal Roofing  - Exposed type,Exposed Fastening Roofing System with overall profile depth of 38 mm in galvalume pre coated sheet -Standing Seam Sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0095,ML_MGCS95_001,Batten Seam Sheet Metal Roofing - Concealed type,Concealed Fastening Roofing System 25 mm thick -Batten Seam Sheet - 0.50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0095,ML_MGCS96_001,Batten Seam Sheet Metal Roofing  - Exposed type,Exposed Fastening Roofing System 25 mm thick -Batten Seam Sheet  - 0.50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0095,ML_MGCS95_002,Batten Seam Sheet Metal Roofing - Concealed type,Concealed Fastening Roofing System 38 mm thick - Batten Seam Sheet - 0.50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0095,ML_MGCS96_002,Batten Seam Sheet Metal Roofing  - Exposed type,Exposed Fastening Roofing System 38 mm thick -Batten Seam Sheet  - 0.50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0097,ML_MGCS97_002,Flat Seam Sheet Metal Roofing  - Exposed type,Exposed Fastening Roofing System -Flat Seam Sheet  - 0.50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0097,ML_MGCS97_001,Flat Seam Sheet Metal Roofing - Concealed type,Concealed Fastening Roofing System -Flat Seam Sheet  - 0.50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_007,Loose Fill Insulation,Perlite (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_005,Loose Fill Insulation,Mineral wool (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_002,Loose Fill Insulation,Fiberglass (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_001,Loose Fill Insulation,Cellulose (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_003,Loose Fill Insulation,Cotton (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_006,Loose Fill Insulation,Vermiculite (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0098,ML_MGCS98_004,Loose Fill Insulation,Blown in batts (R 19 ),Alias,DESCRIPTION,BAGS,18,0
MG_CS0099,ML_MGCS99_002,Foamed in Place Insulation,Fiberglass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0099,ML_MGCS99_003,Foamed in Place Insulation,Polyurethane,Alias,DESCRIPTION,BAGS,18,0
MG_CS0099,ML_MGCS99_001,Foamed in Place Insulation,Cellulose,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_007,Stone Masonry,Limestone_Angular flat,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_009,Stone Masonry,marble_Angular flat,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_002,Stone Masonry,Through and bond stone,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_005,Stone Masonry,Red sand stone _rounded,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_006,Stone Masonry,White sand stone_rounded,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_011,Stone Masonry,Red sand stone _slab,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_004,Stone Masonry,White sand stone,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_001,Stone Masonry,Stone,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_003,Stone Masonry,Red sand stone,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_008,Stone Masonry,Granite_Angular flat,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_012,Stone Masonry,White sand stone_slab,Alias,DESCRIPTION,BAGS,18,0
MG_CS0100,ML_MGCS100_010,Stone Masonry,Slate_Angular flat,Alias,DESCRIPTION,BAGS,18,0
MG_CS0101,ML_MGCS101_001,Architectural concrete unit maonry,Full split face_200mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0101,ML_MGCS101_003,Architectural concrete unit maonry,Split edge_200mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0101,ML_MGCS101_005,Architectural concrete unit maonry,Single score_200mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0101,ML_MGCS101_006,Architectural concrete unit maonry,Terrazzo block_200mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0101,ML_MGCS101_002,Architectural concrete unit maonry,Half split face_100mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0101,ML_MGCS101_004,Architectural concrete unit maonry,Four-rib split face_200mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0103,ML_MGCS103_004,Interlocking concrete unit masonry,Concrete Units_1200x600x450mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0103,ML_MGCS103_002,Interlocking concrete unit masonry,Concrete Units_300x100x100mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0103,ML_MGCS103_001,Interlocking concrete unit masonry,Concrete Units_300x150x100mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0103,ML_MGCS103_003,Interlocking concrete unit masonry,Concrete Units_600x600x450mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0103,ML_MGCS103_005,Interlocking concrete unit masonry,Concrete Units_1800x600x450mm,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_013,Pavers,200X200X40 CC Pavers,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_011,Pavers,Interlocking CC Paver M-35 grade 60mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_005,Pavers,Interlocking CC Paver M-40 grade 60mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_001,Pavers,Pavers Blocks,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_006,Pavers,Interlocking CC Paver M-40 grade 80mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_003,Pavers,Interlocking CC Paver M-30 grade 80mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_007,Pavers,Interlocking CC Paver M-40 grade 100mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_008,Pavers,Interlocking CC Paver M-50 grade 60mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_010,Pavers,Interlocking CC Paver M-50 grade 100mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_012,Pavers,Interlocking CC Paver M-35 grade 80mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_002,Pavers,Interlocking CC Paver M-30 grade 60mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_009,Pavers,Interlocking CC Paver M-50 grade 80mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0104,ML_MGCS104_004,Pavers,Interlocking CC Paver M-30 grade 100mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0106,ML_MGCS106_001,Pressure Grouting Soil Stabilization - Chemical,Silicate,Alias,DESCRIPTION,BAGS,18,0
MG_CS0106,ML_MGCS106_002,Pressure Grouting Soil Stabilization - Chemical,Lignochromes,Alias,DESCRIPTION,BAGS,18,0
MG_CS0106,ML_MGCS106_006,Pressure Grouting Soil Stabilization - Chemical,Polyurathane,Alias,DESCRIPTION,BAGS,18,0
MG_CS0106,ML_MGCS106_004,Pressure Grouting Soil Stabilization - Chemical,Acrylic Resin,Alias,DESCRIPTION,BAGS,18,0
MG_CS0106,ML_MGCS106_005,Pressure Grouting Soil Stabilization - Chemical,Amino Plast,Alias,DESCRIPTION,BAGS,18,0
MG_CS0106,ML_MGCS106_003,Pressure Grouting Soil Stabilization - Chemical,Phenolic Resin,Alias,DESCRIPTION,BAGS,18,0
MG_CS0107,ML_MGCS107_001,Sheet Piling,2nd Class Hardwood,Alias,DESCRIPTION,BAGS,18,0
